Time (s),Current (nA)
15:50:57.030,-4.047
15:50:57.030,-4.273
15:50:57.030,-4.438
15:50:57.030,-4.56
15:50:57.030,-4.46
15:50:57.030,-4.247
15:50:57.030,-3.956
15:50:57.030,-3.929
15:50:57.030,-3.525
15:50:57.030,-3.553
15:50:57.030,-3.939
15:50:57.030,-3.706
15:50:57.047,-3.791
15:50:57.047,-3.939
15:50:57.047,-4.165
15:50:57.047,-4.177
15:50:57.047,-4.84
15:50:57.047,-5.563
15:50:57.047,-5.195
15:50:57.047,-3.618
15:50:57.047,-4.002
15:50:57.047,-4.413
15:50:57.047,-5.577
15:50:57.047,-5.503
15:50:57.047,-5.52
15:50:57.047,-5.119
15:50:57.047,-5.106
15:50:57.047,-4.867
15:50:57.047,-4.594
15:50:57.047,-4.554
15:50:57.047,-4.555
15:50:57.047,-3.927
15:50:57.047,-3.934
15:50:57.047,-3.732
15:50:57.062,-3.833
15:50:57.062,-3.602
15:50:57.062,-3.322
15:50:57.062,-3.249
15:50:57.062,-3.306
15:50:57.062,-3.078
15:50:57.062,-2.837
15:50:57.062,-3.216
15:50:57.062,-3.543
15:50:57.062,-2.682
15:50:57.062,-2.606
15:50:57.062,-2.268
15:50:57.062,-2.298
15:50:57.062,-2.138
15:50:57.062,-1.682
15:50:57.062,-1.101
15:50:57.062,-0.714
15:50:57.062,-0.496
15:50:57.062,-0.278
15:50:57.078,-0.24
15:50:57.078,-0.125
15:50:57.078,-0.104
15:50:57.078,0.02
15:50:57.078,-0.064
15:50:57.078,-0.084
15:50:57.078,0.03
15:50:57.078,0.086
15:50:57.078,-0.075
15:50:57.078,-0.291
15:50:57.078,-0.024
15:50:57.078,0.029
15:50:57.078,0.171
15:50:57.078,0.338
15:50:57.078,0.574
15:50:57.078,0.647
15:50:57.078,0.86
15:50:57.078,1.259
15:50:57.078,1.152
15:50:57.078,2.222
15:50:57.078,3.391
15:50:57.078,2.487
15:50:57.078,1.732
15:50:57.094,2.762
15:50:57.094,3.68
15:50:57.094,4.231
15:50:57.094,4.393
15:50:57.094,4.768
15:50:57.094,4.387
15:50:57.094,3.921
15:50:57.094,4.254
15:50:57.094,4.418
15:50:57.094,4.449
15:50:57.094,4.498
15:50:57.094,4.751
15:50:57.094,4.466
15:50:57.094,4.36
15:50:57.094,4.1
15:50:57.094,3.948
15:50:57.094,3.741
15:50:57.094,3.778
15:50:57.094,3.89
15:50:57.094,4.024
15:50:57.094,3.805
15:50:57.094,4.125
15:50:57.094,4.211
15:50:57.094,4.222
15:50:57.109,4.844
15:50:57.109,5.64
15:50:57.109,5.039
15:50:57.109,4.382
15:50:57.109,3.786
15:50:57.109,4.651
15:50:57.109,5.646
15:50:57.109,5.776
15:50:57.109,5.531
15:50:57.109,5.578
15:50:57.109,5.539
15:50:57.109,5.044
15:50:57.109,4.739
15:50:57.109,5.024
15:50:57.109,4.923
15:50:57.109,4.586
15:50:57.109,4.138
15:50:57.109,4.055
15:50:57.109,3.966
15:50:57.109,3.983
15:50:57.109,3.743
15:50:57.109,3.691
15:50:57.125,3.484
15:50:57.125,3.341
15:50:57.125,3.388
15:50:57.125,3.29
15:50:57.125,3.045
15:50:57.125,2.95
15:50:57.125,3.519
15:50:57.125,3.628
15:50:57.134,2.66
15:50:57.134,2.219
15:50:57.134,2.241
15:50:57.134,2.276
15:50:57.134,2.201
15:50:57.134,1.914
15:50:57.134,1.672
15:50:57.134,0.948
15:50:57.134,0.546
15:50:57.134,0.46
15:50:57.141,0.41
15:50:57.141,0.236
15:50:57.141,0.125
15:50:57.141,0.204
15:50:57.141,0.054
15:50:57.141,0.098
15:50:57.141,0.008
15:50:57.141,0.139
15:50:57.141,0.2
15:50:57.141,0.09
15:50:57.141,-0.168
15:50:57.141,-0.367
15:50:57.141,-0.611
15:50:57.141,-0.788
15:50:57.141,-1.111
15:50:57.141,-2.948
15:50:57.141,-3.396
15:50:57.141,-2.413
15:50:57.141,-1.713
15:50:57.141,-2.254
15:50:57.141,-3.38
15:50:57.141,-3.889
15:50:57.157,-4.13
15:50:57.157,-4.685
15:50:57.157,-4.367
15:50:57.157,-3.896
15:50:57.157,-4.051
15:50:57.157,-4.082
15:50:57.157,-4.284
15:50:57.157,-4.477
15:50:57.157,-4.649
15:50:57.157,-4.321
15:50:57.157,-4.203
15:50:57.157,-3.792
15:50:57.157,-3.657
15:50:57.157,-3.563
15:50:57.157,-3.766
15:50:57.157,-3.695
15:50:57.157,-3.914
15:50:57.157,-4.056
15:50:57.157,-4.111
15:50:57.157,-4.291
15:50:57.157,-5.439
15:50:57.173,-5.533
15:50:57.173,-4.937
15:50:57.173,-3.76
15:50:57.173,-4.332
15:50:57.173,-4.889
15:50:57.173,-5.225
15:50:57.173,-5.544
15:50:57.173,-5.648
15:50:57.173,-5.433
15:50:57.173,-5.275
15:50:57.173,-5.153
15:50:57.173,-4.825
15:50:57.173,-4.843
15:50:57.173,-4.826
15:50:57.173,-4.431
15:50:57.173,-4.068
15:50:57.173,-3.916
15:50:57.173,-3.934
15:50:57.173,-3.784
15:50:57.173,-3.686
15:50:57.173,-3.605
15:50:57.189,-3.25
15:50:57.189,-3.249
15:50:57.189,-3.366
15:50:57.189,-2.807
15:50:57.189,-3.421
15:50:57.189,-3.56
15:50:57.189,-3.057
15:50:57.189,-2.378
15:50:57.189,-2.259
15:50:57.189,-2.287
15:50:57.189,-1.84
15:50:57.189,-1.722
15:50:57.189,-1.245
15:50:57.189,-0.694
15:50:57.189,-0.397
15:50:57.189,-0.327
15:50:57.189,-0.354
15:50:57.189,-0.265
15:50:57.189,-0.09
15:50:57.189,0.001
15:50:57.189,-0.03
15:50:57.189,-0.028
15:50:57.204,0.005
15:50:57.204,0.066
15:50:57.204,0.102
15:50:57.204,-0.209
15:50:57.204,-0.037
15:50:57.204,0.026
15:50:57.204,0.047
15:50:57.204,0.369
15:50:57.204,0.68
15:50:57.204,0.772
15:50:57.204,0.994
15:50:57.204,0.994
15:50:57.204,1.244
15:50:57.204,2.843
15:50:57.204,3.301
15:50:57.204,2.786
15:50:57.204,1.613
15:50:57.204,2.52
15:50:57.204,3.301
15:50:57.204,4.105
15:50:57.204,4.368
15:50:57.204,4.731
15:50:57.331,4.702
15:50:57.332,4.092
15:50:57.332,4.073
15:50:57.332,4.158
15:50:57.332,4.308
15:50:57.332,4.551
15:50:57.332,4.812
15:50:57.332,4.509
15:50:57.332,4.359
15:50:57.332,4.302
15:50:57.332,3.875
15:50:57.332,3.788
15:50:57.332,3.812
15:50:57.332,3.791
15:50:57.332,3.829
15:50:57.332,3.846
15:50:57.332,4.207
15:50:57.332,4.168
15:50:57.332,4.276
15:50:57.347,5.148
15:50:57.347,5.544
15:50:57.347,5.281
15:50:57.347,4.189
15:50:57.347,4.037
15:50:57.347,4.633
15:50:57.347,4.922
15:50:57.347,5.598
15:50:57.347,5.711
15:50:57.347,5.647
15:50:57.347,5.472
15:50:57.347,5.232
15:50:57.347,4.922
15:50:57.347,4.784
15:50:57.347,5.022
15:50:57.347,4.878
15:50:57.347,4.32
15:50:57.347,3.969
15:50:57.347,4.101
15:50:57.363,3.814
15:50:57.363,3.764
15:50:57.363,3.385
15:50:57.363,3.451
15:50:57.363,3.288
15:50:57.363,3.512
15:50:57.363,3.136
15:50:57.363,2.908
15:50:57.363,3.558
15:50:57.363,3.505
15:50:57.363,2.829
15:50:57.363,2.326
15:50:57.363,1.904
15:50:57.363,2.591
15:50:57.363,2.306
15:50:57.363,1.674
15:50:57.363,1.5
15:50:57.363,1.22
15:50:57.363,0.915
15:50:57.379,0.602
15:50:57.379,0.406
15:50:57.379,0.334
15:50:57.379,0.318
15:50:57.379,0.243
15:50:57.379,0.191
15:50:57.379,0.038
15:50:57.379,0.076
15:50:57.379,0.21
15:50:57.379,0.196
15:50:57.379,0.058
15:50:57.379,0.088
15:50:57.379,-0.332
15:50:57.379,-0.303
15:50:57.379,-0.512
15:50:57.379,-0.89
15:50:57.379,-0.779
15:50:57.379,-0.953
15:50:57.379,-2.475
15:50:57.379,-3.375
15:50:57.379,-2.536
15:50:57.379,-1.807
15:50:57.394,-2.88
15:50:57.394,-3.815
15:50:57.394,-4.052
15:50:57.394,-4.208
15:50:57.394,-4.629
15:50:57.394,-4.411
15:50:57.394,-4.037
15:50:57.394,-4.002
15:50:57.394,-4.185
15:50:57.394,-4.276
15:50:57.394,-4.529
15:50:57.394,-4.631
15:50:57.394,-4.418
15:50:57.394,-4.015
15:50:57.394,-3.796
15:50:57.394,-3.621
15:50:57.394,-3.53
15:50:57.394,-3.68
15:50:57.394,-3.79
15:50:57.394,-3.753
15:50:57.394,-3.863
15:50:57.394,-4.037
15:50:57.411,-4.078
15:50:57.411,-4.303
15:50:57.411,-5.162
15:50:57.411,-5.58
15:50:57.411,-4.519
15:50:57.411,-3.719
15:50:57.411,-4.109
15:50:57.411,-4.801
15:50:57.411,-5.523
15:50:57.411,-5.625
15:50:57.411,-5.775
15:50:57.411,-5.292
15:50:57.411,-5.011
15:50:57.411,-5.034
15:50:57.411,-4.876
15:50:57.411,-4.798
15:50:57.427,-4.633
15:50:57.428,-4.696
15:50:57.428,-3.976
15:50:57.429,-3.948
15:50:57.430,-3.848
15:50:57.430,-3.727
15:50:57.430,-3.568
15:50:57.430,-3.397
15:50:57.430,-3.439
15:50:57.430,-3.221
15:50:57.430,-3.291
15:50:57.430,-2.974
15:50:57.430,-2.885
15:50:57.430,-3.24
15:50:57.430,-3.537
15:50:57.430,-2.752
15:50:57.442,-2.227
15:50:57.442,-2.346
15:50:57.442,-2.183
15:50:57.442,-1.909
15:50:57.442,-1.571
15:50:57.442,-1.032
15:50:57.442,-0.53
15:50:57.442,-0.388
15:50:57.442,-0.189
15:50:57.442,-0.068
15:50:57.442,0.034
15:50:57.442,0.09
15:50:57.442,0.063
15:50:57.442,0.028
15:50:57.442,-0.151
15:50:57.442,-0.031
15:50:57.442,0.029
15:50:57.458,-0.003
15:50:57.460,0.25
15:50:57.460,0.284
15:50:57.460,0.354
15:50:57.460,0.636
15:50:57.460,1.051
15:50:57.460,1.546
15:50:57.460,2.478
15:50:57.460,3.391
15:50:57.460,2.812
15:50:57.460,1.545
15:50:57.460,2.442
15:50:57.460,3.281
15:50:57.460,4.276
15:50:57.460,4.435
15:50:57.460,4.86
15:50:57.460,4.398
15:50:57.460,4.073
15:50:57.474,4.045
15:50:57.474,4.278
15:50:57.474,4.601
15:50:57.474,4.294
15:50:57.474,4.57
15:50:57.474,4.769
15:50:57.474,4.593
15:50:57.474,4.412
15:50:57.474,3.983
15:50:57.474,3.939
15:50:57.474,3.729
15:50:57.474,3.748
15:50:57.474,3.944
15:50:57.474,3.927
15:50:57.474,4.033
15:50:57.474,4.098
15:50:57.474,4.201
15:50:57.474,4.43
15:50:57.474,4.957
15:50:57.474,5.579
15:50:57.474,4.056
15:50:57.474,3.837
15:50:57.474,4.857
15:50:57.490,5.921
15:50:57.490,5.674
15:50:57.490,5.478
15:50:57.490,5.229
15:50:57.490,4.947
15:50:57.490,4.843
15:50:57.490,4.864
15:50:57.490,4.602
15:50:57.490,4.514
15:50:57.490,3.938
15:50:57.490,3.798
15:50:57.490,3.938
15:50:57.490,3.953
15:50:57.490,3.596
15:50:57.490,3.507
15:50:57.490,3.253
15:50:57.490,3.188
15:50:57.490,3.222
15:50:57.490,2.98
15:50:57.490,3.245
15:50:57.490,3.701
15:50:57.505,3.341
15:50:57.505,2.357
15:50:57.505,2.421
15:50:57.505,2.378
15:50:57.505,2.21
15:50:57.505,1.872
15:50:57.505,1.619
15:50:57.505,0.852
15:50:57.505,0.5
15:50:57.505,0.339
15:50:57.505,0.385
15:50:57.505,0.287
15:50:57.505,0.328
15:50:57.505,0.164
15:50:57.505,0.056
15:50:57.505,0.138
15:50:57.505,0.092
15:50:57.505,0.196
15:50:57.505,0.203
15:50:57.505,0.161
15:50:57.505,-0.097
15:50:57.505,-0.239
15:50:57.505,-0.549
15:50:57.521,-0.758
15:50:57.521,-0.79
15:50:57.521,-1.13
15:50:57.521,-2.062
15:50:57.521,-3.325
15:50:57.521,-3.067
15:50:57.521,-1.89
15:50:57.521,-1.526
15:50:57.521,-2.742
15:50:57.521,-3.667
15:50:57.521,-4.19
15:50:57.521,-4.476
15:50:57.521,-4.621
15:50:57.521,-4.194
15:50:57.521,-3.883
15:50:57.521,-4.139
15:50:57.521,-4.251
15:50:57.521,-4.38
15:50:57.521,-4.527
15:50:57.521,-4.39
15:50:57.521,-4.387
15:50:57.521,-3.812
15:50:57.521,-3.845
15:50:57.521,-3.637
15:50:57.536,-3.505
15:50:57.536,-3.748
15:50:57.536,-3.853
15:50:57.536,-3.693
15:50:57.536,-3.965
15:50:57.536,-4.107
15:50:57.536,-4.245
15:50:57.536,-4.853
15:50:57.536,-5.609
15:50:57.536,-4.556
15:50:57.536,-3.571
15:50:57.536,-4.002
15:50:57.536,-4.759
15:50:57.536,-5.283
15:50:57.536,-5.701
15:50:57.536,-5.638
15:50:57.536,-5.501
15:50:57.536,-5.102
15:50:57.536,-5.18
15:50:57.536,-4.863
15:50:57.536,-4.77
15:50:57.536,-4.648
15:50:57.536,-4.762
15:50:57.552,-4.448
15:50:57.552,-3.998
15:50:57.552,-3.897
15:50:57.552,-3.791
15:50:57.552,-3.353
15:50:57.552,-3.428
15:50:57.552,-3.265
15:50:57.552,-3.353
15:50:57.552,-2.941
15:50:57.552,-2.899
15:50:57.552,-3.525
15:50:57.552,-3.144
15:50:57.552,-2.193
15:50:57.552,-2.525
15:50:57.552,-2.264
15:50:57.552,-2.058
15:50:57.552,-1.797
15:50:57.552,-1.49
15:50:57.552,-0.901
15:50:57.552,-0.698
15:50:57.552,-0.439
15:50:57.552,-0.315
15:50:57.568,-0.247
15:50:57.568,-0.068
15:50:57.568,0.169
15:50:57.568,-0.09
15:50:57.568,-0.091
15:50:57.568,-0.004
15:50:57.568,0.006
15:50:57.568,0.047
15:50:57.568,-0.006
15:50:57.568,-0.034
15:50:57.568,0.106
15:50:57.568,0.22
15:50:57.568,0.348
15:50:57.568,0.675
15:50:57.568,0.985
15:50:57.568,1.082
15:50:57.568,1.309
15:50:57.568,2.213
15:50:57.568,3.236
15:50:57.568,3.25
15:50:57.568,2.35
15:50:57.584,1.691
15:50:57.584,2.77
15:50:57.584,3.712
15:50:57.584,4.244
15:50:57.584,4.586
15:50:57.584,4.792
15:50:57.584,4.467
15:50:57.584,3.95
15:50:57.584,4.234
15:50:57.584,4.363
15:50:57.584,4.353
15:50:57.584,4.627
15:50:57.584,4.688
15:50:57.584,4.656
15:50:57.584,4.427
15:50:57.584,3.986
15:50:57.584,3.789
15:50:57.584,3.763
15:50:57.584,3.811
15:50:57.584,3.744
15:50:57.584,3.795
15:50:57.584,4.128
15:50:57.584,4.091
15:50:57.600,4.068
15:50:57.600,4.376
15:50:57.600,5.051
15:50:57.600,5.527
15:50:57.600,5.279
15:50:57.600,3.693
15:50:57.600,4.05
15:50:57.600,4.836
15:50:57.600,5.58
15:50:57.600,5.696
15:50:57.600,5.718
15:50:57.600,5.402
15:50:57.600,5.311
15:50:57.600,5.128
15:50:57.600,4.84
15:50:57.600,4.893
15:50:57.600,4.823
15:50:57.600,4.931
15:50:57.600,4.516
15:50:57.600,4.063
15:50:57.600,4.055
15:50:57.615,3.824
15:50:57.615,3.79
15:50:57.615,3.886
15:50:57.615,3.312
15:50:57.615,3.292
15:50:57.615,3.389
15:50:57.615,3.479
15:50:57.615,3.014
15:50:57.615,3.019
15:50:57.615,3.574
15:50:57.615,3.652
15:50:57.615,2.671
15:50:57.615,2.379
15:50:57.615,2.322
15:50:57.615,2.342
15:50:57.615,2.293
15:50:57.615,1.649
15:50:57.615,0.921
15:50:57.615,0.69
15:50:57.615,0.599
15:50:57.615,0.338
15:50:57.615,0.337
15:50:57.631,0.078
15:50:57.631,0.223
15:50:57.631,0.199
15:50:57.631,0.181
15:50:57.631,0.196
15:50:57.631,0.11
15:50:57.631,0.15
15:50:57.631,0.184
15:50:57.631,0.01
15:50:57.631,-0.154
15:50:57.631,-0.402
15:50:57.631,-0.438
15:50:57.631,-0.512
15:50:57.631,-0.939
15:50:57.631,-0.786
15:50:57.631,-1.474
15:50:57.631,-2.807
15:50:57.631,-3.304
15:50:57.631,-3.161
15:50:57.631,-1.789
15:50:57.631,-2.356
15:50:57.647,-3.373
15:50:57.647,-3.978
15:50:57.647,-4.338
15:50:57.647,-4.609
15:50:57.647,-4.591
15:50:57.647,-4.099
15:50:57.647,-4.086
15:50:57.647,-4.257
15:50:57.647,-4.306
15:50:57.647,-4.235
15:50:57.647,-4.531
15:50:57.647,-4.483
15:50:57.647,-4.417
15:50:57.647,-4.068
15:50:57.647,-3.98
15:50:57.663,-3.783
15:50:57.663,-3.463
15:50:57.663,-3.544
15:50:57.663,-3.651
15:50:57.663,-3.794
15:50:57.663,-3.801
15:50:57.663,-3.838
15:50:57.663,-4.175
15:50:57.663,-4.087
15:50:57.663,-4.301
15:50:57.663,-5.031
15:50:57.663,-5.622
15:50:57.663,-4.076
15:50:57.663,-3.856
15:50:57.663,-4.221
15:50:57.663,-5.279
15:50:57.663,-5.565
15:50:57.663,-5.586
15:50:57.663,-5.452
15:50:57.663,-5.406
15:50:57.663,-5.174
15:50:57.678,-4.786
15:50:57.678,-4.719
15:50:57.678,-4.757
15:50:57.678,-4.753
15:50:57.678,-4.362
15:50:57.678,-3.81
15:50:57.678,-4.015
15:50:57.678,-3.806
15:50:57.678,-3.721
15:50:57.678,-3.491
15:50:57.678,-3.245
15:50:57.678,-3.397
15:50:57.678,-3.365
15:50:57.678,-3.172
15:50:57.678,-2.884
15:50:57.678,-3.129
15:50:57.678,-3.612
15:50:57.694,-3.366
15:50:57.694,-2.543
15:50:57.694,-2.343
15:50:57.696,-2.517
15:50:57.696,-2.38
15:50:57.696,-1.728
15:50:57.696,-1.536
15:50:57.696,-1.131
15:50:57.696,-0.677
15:50:57.696,-0.403
15:50:57.696,-0.379
15:50:57.696,-0.241
15:50:57.696,-0.208
15:50:57.696,-0.067
15:50:57.696,0.126
15:50:57.696,-0.215
15:50:57.696,0.009
15:50:57.696,0.079
15:50:57.696,0.215
15:50:57.696,-0.221
15:50:57.696,-0.12
15:50:57.696,-0.073
15:50:57.710,0.218
15:50:57.710,0.684
15:50:57.710,0.167
15:50:57.710,0.798
15:50:57.710,1.083
15:50:57.710,1.037
15:50:57.710,1.815
15:50:57.710,3.354
15:50:57.710,2.884
15:50:57.710,1.51
15:50:57.710,1.786
15:50:57.710,3.24
15:50:57.710,4.122
15:50:57.710,4.314
15:50:57.710,4.803
15:50:57.710,4.621
15:50:57.710,4.363
15:50:57.710,4.061
15:50:57.710,4.222
15:50:57.710,4.371
15:50:57.726,4.425
15:50:57.726,4.64
15:50:57.726,4.729
15:50:57.726,4.503
15:50:57.726,4.457
15:50:57.726,4.054
15:50:57.726,3.82
15:50:57.726,3.702
15:50:57.726,3.825
15:50:57.726,4.099
15:50:57.726,3.72
15:50:57.726,4.193
15:50:57.726,4.14
15:50:57.726,4.292
15:50:57.726,5.457
15:50:57.726,5.53
15:50:57.726,4.379
15:50:57.726,3.805
15:50:57.726,4.466
15:50:57.741,5.216
15:50:57.741,5.736
15:50:57.741,5.551
15:50:57.741,5.471
15:50:57.741,5.364
15:50:57.741,5.276
15:50:57.741,5.287
15:50:57.741,4.874
15:50:57.741,4.872
15:50:57.741,4.864
15:50:57.741,4.533
15:50:57.741,3.992
15:50:57.741,4.087
15:50:57.741,3.75
15:50:57.741,3.996
15:50:57.741,3.595
15:50:57.741,3.399
15:50:57.741,3.38
15:50:57.741,3.423
15:50:57.741,2.931
15:50:57.741,3.596
15:50:57.741,3.368
15:50:57.757,2.31
15:50:57.757,2.399
15:50:57.757,2.445
15:50:57.757,2.182
15:50:57.757,1.693
15:50:57.757,1.537
15:50:57.757,0.924
15:50:57.757,0.842
15:50:57.757,0.546
15:50:57.757,0.468
15:50:57.757,0.316
15:50:57.757,0.459
15:50:57.757,0.04
15:50:57.757,-0.049
15:50:57.757,-0.073
15:50:57.757,0.088
15:50:57.757,0.181
15:50:57.757,0.18
15:50:57.757,0.047
15:50:57.757,-0.078
15:50:57.757,-0.127
15:50:57.757,-0.564
15:50:57.757,-0.838
15:50:57.757,-0.991
15:50:57.773,-2.447
15:50:57.773,-3.433
15:50:57.773,-2.614
15:50:57.773,-1.584
15:50:57.773,-2.935
15:50:57.773,-3.983
15:50:57.773,-4.314
15:50:57.773,-4.684
15:50:57.773,-4.559
15:50:57.773,-4.091
15:50:57.773,-4.07
15:50:57.773,-4.321
15:50:57.773,-4.221
15:50:57.773,-4.515
15:50:57.773,-4.483
15:50:57.773,-4.45
15:50:57.773,-4.277
15:50:57.773,-3.794
15:50:57.773,-3.628
15:50:57.773,-3.769
15:50:57.773,-3.501
15:50:57.789,-3.831
15:50:57.789,-3.799
15:50:57.789,-3.589
15:50:57.789,-3.784
15:50:57.789,-4.004
15:50:57.789,-3.94
15:50:57.789,-4.171
15:50:57.789,-5.031
15:50:57.789,-5.657
15:50:57.789,-5.539
15:50:57.789,-4.622
15:50:57.789,-3.572
15:50:57.789,-4.337
15:50:57.789,-5.435
15:50:57.789,-5.594
15:50:57.789,-5.533
15:50:57.789,-5.357
15:50:57.789,-5.059
15:50:57.789,-5.126
15:50:57.789,-4.784
15:50:57.789,-4.868
15:50:57.789,-4.692
15:50:57.789,-4.492
15:50:57.805,-4.336
15:50:57.805,-4.145
15:50:57.805,-3.872
15:50:57.805,-3.822
15:50:57.805,-3.756
15:50:57.805,-3.503
15:50:57.805,-3.33
15:50:57.805,-3.348
15:50:57.805,-3.347
15:50:57.805,-2.84
15:50:57.805,-3.129
15:50:57.805,-3.419
15:50:57.805,-2.975
15:50:57.805,-2.534
15:50:57.805,-2.266
15:50:57.805,-2.297
15:50:57.805,-2.151
15:50:57.805,-1.97
15:50:57.805,-1.578
15:50:57.805,-0.993
15:50:57.805,-0.688
15:50:57.805,-0.427
15:50:57.805,-0.313
15:50:57.805,-0.172
15:50:57.821,-0.339
15:50:57.821,-0.243
15:50:57.821,0.13
15:50:57.821,-0.106
15:50:57.821,0.23
15:50:57.821,0.022
15:50:57.821,-0.011
15:50:57.821,-0.153
15:50:57.821,-0.051
15:50:57.821,0.134
15:50:57.821,0.204
15:50:57.821,0.278
15:50:57.821,0.511
15:50:57.821,0.828
15:50:57.821,0.932
15:50:57.821,1.079
15:50:57.821,1.827
15:50:57.821,3.029
15:50:57.821,3.562
15:50:57.821,2.041
15:50:57.821,1.644
15:50:57.821,2.547
15:50:57.837,3.575
15:50:57.837,4.322
15:50:57.837,4.379
15:50:57.837,4.759
15:50:57.837,4.51
15:50:57.837,4.246
15:50:57.837,3.999
15:50:57.837,4.254
15:50:57.837,4.613
15:50:57.837,4.427
15:50:57.837,4.678
15:50:57.837,4.469
15:50:57.837,4.384
15:50:57.837,4.073
15:50:57.837,4.073
15:50:57.837,3.631
15:50:57.837,3.783
15:50:57.837,3.847
15:50:57.837,3.959
15:50:57.837,3.954
15:50:57.852,4.231
15:50:57.852,4.355
15:50:57.852,5.163
15:50:57.852,5.54
15:50:57.852,4.432
15:50:57.852,3.856
15:50:57.852,4.353
15:50:57.852,5.352
15:50:57.852,5.65
15:50:57.852,5.475
15:50:57.852,5.728
15:50:57.852,5.281
15:50:57.852,4.874
15:50:57.852,4.904
15:50:57.852,5.032
15:50:57.852,4.668
15:50:57.852,4.546
15:50:57.852,4.306
15:50:57.852,3.955
15:50:57.852,3.853
15:50:57.852,4.011
15:50:57.852,3.92
15:50:57.852,3.363
15:50:57.868,3.407
15:50:57.868,3.559
15:50:57.868,2.993
15:50:57.868,3.149
15:50:57.868,3.527
15:50:57.868,2.668
15:50:57.868,2.194
15:50:57.868,2.283
15:50:57.868,2.034
15:50:57.868,1.517
15:50:57.868,0.989
15:50:57.868,0.67
15:50:57.868,0.57
15:50:57.868,0.391
15:50:57.868,0.253
15:50:57.868,0.208
15:50:57.868,0.447
15:50:57.868,0.05
15:50:57.868,0.069
15:50:57.868,-0.043
15:50:57.868,0.071
15:50:57.868,0.285
15:50:57.868,0.208
15:50:57.868,-0.049
15:50:57.884,0.089
15:50:57.884,-0.208
15:50:57.884,-0.305
15:50:57.884,-0.384
15:50:57.884,-0.848
15:50:57.884,-0.795
15:50:57.884,-2.01
15:50:57.884,-2.662
15:50:57.884,-2.956
15:50:57.884,-1.641
15:50:57.884,-2.575
15:50:57.884,-3.399
15:50:57.884,-4.294
15:50:57.884,-4.694
15:50:57.884,-4.375
15:50:57.884,-3.971
15:50:57.884,-3.982
15:50:57.884,-4.215
15:50:57.884,-4.404
15:50:57.884,-4.511
15:50:57.884,-4.461
15:50:57.884,-4.16
15:50:57.884,-3.841
15:50:57.884,-3.499
15:50:57.900,-3.685
15:50:57.900,-3.756
15:50:57.900,-3.64
15:50:57.900,-3.931
15:50:57.900,-4.001
15:50:57.905,-4.03
15:50:57.906,-4.217
15:50:57.906,-4.938
15:50:57.906,-5.545
15:50:57.906,-4.944
15:50:57.906,-3.905
15:50:57.906,-3.88
15:50:57.906,-4.325
15:50:57.906,-5.415
15:50:57.906,-5.496
15:50:57.906,-5.569
15:50:57.906,-5.514
15:50:57.916,-5.218
15:50:57.916,-5.015
15:50:57.916,-4.804
15:50:57.916,-4.554
15:50:57.916,-4.723
15:50:57.916,-4.293
15:50:57.916,-3.924
15:50:57.916,-3.753
15:50:57.916,-3.712
15:50:57.916,-3.675
15:50:57.916,-3.502
15:50:57.916,-3.25
15:50:57.916,-3.194
15:50:57.916,-3.328
15:50:57.916,-3.289
15:50:57.916,-2.861
15:50:57.916,-2.834
15:50:57.916,-3.629
15:50:57.932,-3.181
15:50:57.932,-2.311
15:50:57.932,-2.215
15:50:57.932,-2.334
15:50:57.932,-2.035
15:50:57.932,-1.789
15:50:57.932,-1.477
15:50:57.932,-0.745
15:50:57.932,-0.429
15:50:57.932,-0.42
15:50:57.932,-0.356
15:50:57.932,0.052
15:50:57.941,-0.342
15:50:57.941,0.085
15:50:57.941,0.121
15:50:57.941,0.014
15:50:57.941,0.094
15:50:57.947,0.032
15:50:57.947,-0.028
15:50:57.947,-0.028
15:50:57.947,0.197
15:50:57.947,0.396
15:50:57.947,0.741
15:50:57.947,0.936
15:50:57.947,1.178
15:50:57.956,1.909
15:50:57.956,3.662
15:50:57.956,2.711
15:50:57.959,1.844
15:50:57.959,2.719
15:50:57.959,3.878
15:50:57.959,4.372
15:50:57.959,4.571
15:50:57.959,4.603
15:50:57.959,4.225
15:50:57.963,4.241
15:50:57.963,4.366
15:50:57.963,4.707
15:50:57.963,4.673
15:50:57.963,4.474
15:50:57.963,4.517
15:50:57.963,4.23
15:50:57.963,4.071
15:50:57.963,3.59
15:50:57.963,3.596
15:50:57.963,3.961
15:50:57.963,3.982
15:50:57.963,3.74
15:50:57.963,3.953
15:50:57.963,4.12
15:50:57.963,4.242
15:50:57.963,4.665
15:50:57.963,5.44
15:50:57.963,5.579
15:50:57.963,4.739
15:50:57.963,3.782
15:50:57.979,4.283
15:50:57.979,5.251
15:50:57.979,5.758
15:50:57.979,5.55
15:50:57.979,5.664
15:50:57.979,5.581
15:50:57.979,5.221
15:50:57.979,4.907
15:50:57.979,4.978
15:50:57.979,4.86
15:50:57.979,4.657
15:50:57.979,4.238
15:50:57.979,4.146
15:50:57.979,4.117
15:50:57.979,3.906
15:50:57.979,3.756
15:50:57.979,3.591
15:50:57.979,3.39
15:50:57.979,3.4
15:50:57.979,3.389
15:50:57.979,3.072
15:50:57.979,3.139
15:50:57.995,3.602
15:50:57.995,3.421
15:50:57.995,2.836
15:50:57.995,2.524
15:50:57.995,2.329
15:50:57.995,2.309
15:50:57.995,2.287
